Unnamed: 0,bmi,gender,name,length,height,weight
2094,53.1368102797,Female,img_2094.bmp,94,159,134.34
2095,30.9964726631,Female,img_2095.bmp,96,156,75.43
2096,30.6804205515,Male,img_2096.bmp,123,160,78.54
2097,23.0103154136,Male,img_2097.bmp,156,180,74.55
2098,26.6287878788,Male,img_2098.bmp,80,159,67.32
2099,22.5941230487,Male,img_2099.bmp,92,158,56.4
2100,50.6753902663,Female,img_2100.bmp,164,184,171.57
2101,44.5426997245,Female,img_2101.bmp,164,182,147.54
2102,40.8607419163,Male,img_2102.bmp,86,158,102
2103,26.4967268399,Male,img_2103.bmp,97,156,64.48
2104,29.267755102,Male,img_2104.bmp,67,157,72.14
2105,20.6595918367,Male,img_2105.bmp,77,156,50.28
2106,30.3813766986,Male,img_2106.bmp,78,156,73.94
2107,23.1775451103,Male,img_2107.bmp,76,159,58.6
2108,32.277318641,Female,img_2108.bmp,102,156,78.55
2109,20.9802571166,Female,img_2109.bmp,66,158,52.38
2110,31.8682484568,Male,img_2110.bmp,168,187,111.44
2111,26.8506944444,Male,img_2111.bmp,150,178,85.07
2112,39.7336033951,Male,img_2112.bmp,94,157,97.94
2113,32.5462962963,Male,img_2113.bmp,111,158,81.25
2114,49.9273469388,Male,img_2114.bmp,82,158,124.64
2115,32.4240816327,Male,img_2115.bmp,156,181,106.22
2116,43.0067567568,Male,img_2116.bmp,66,158,107.36
2117,32.0945945946,Male,img_2117.bmp,99,157,79.11
2118,33.6700824237,Male,img_2118.bmp,93,159,85.12
2119,27.4058810425,Male,img_2119.bmp,94,157,67.55
2120,51.4892578125,Female,img_2120.bmp,96,157,126.92
2121,45.8254394531,Female,img_2121.bmp,154,177,143.57
2122,50.6269463668,Female,img_2122.bmp,110,156,123.21
2123,31.4708044983,Female,img_2123.bmp,114,159,79.56
2124,32.9117238643,Male,img_2124.bmp,154,179,105.45
2125,22.4524895854,Male,img_2125.bmp,156,183,75.19
2126,57.3163927336,Female,img_2126.bmp,105,156,139.49
2127,34.3594290657,Female,img_2127.bmp,79,156,83.62
2128,32.8618421053,Male,img_2128.bmp,147,176,101.79
2129,23.125,Male,img_2129.bmp,169,189,82.6
2130,43.854442344,Male,img_2130.bmp,143,174,132.77
2131,25.8401596303,Male,img_2131.bmp,98,159,65.33
2132,73.8750234566,Male,img_2132.bmp,34,158,184.42
2133,58.176580972,Male,img_2133.bmp,41,157,143.4
2134,29.7549565605,Male,img_2134.bmp,96,156,72.41
2135,25.0568055246,Male,img_2135.bmp,137,170,72.41
2136,29.4272762346,Female,img_2136.bmp,135,170,85.04
2137,22.3755787037,Female,img_2137.bmp,81,157,55.15
2138,33.6311728395,Male,img_2138.bmp,80,156,81.84
2139,37.5051459777,Female,img_2139.bmp,106,157,92.45
2140,30.4734471758,Male,img_2140.bmp,89,158,76.07
2141,25.5924188403,Male,img_2141.bmp,80,159,64.7
2142,39.7011019284,Female,img_2142.bmp,56,158,99.11
2143,26.9515610652,Female,img_2143.bmp,45,156,65.59
2144,35.5613965483,Male,img_2144.bmp,113,159,89.9
2145,26.9150962111,Male,img_2145.bmp,115,161,69.77
2146,26.289704142,Female,img_2146.bmp,98,157,64.8
2147,20.1332544379,Female,img_2147.bmp,100,156,49
2148,27.1940091252,Female,img_2148.bmp,81,156,66.18
2149,21.6157508431,Female,img_2149.bmp,69,156,52.6
2150,37.7644628099,Female,img_2150.bmp,54,159,95.47
2151,20.0119375574,Female,img_2151.bmp,58,156,48.7
2152,26.6027832031,Female,img_2152.bmp,111,156,64.74
2153,22.3120117188,Female,img_2153.bmp,112,158,55.7
2154,41.1965973535,Male,img_2154.bmp,69,158,102.84
2155,28.3503465658,Male,img_2155.bmp,85,158,70.77
2156,81.2119302668,Male,img_2156.bmp,82,158,202.74
2157,42.0825456837,Male,img_2157.bmp,165,187,147.16
2158,31.8682484568,Male,img_2158.bmp,56,158,79.56
2159,24.4097222222,Male,img_2159.bmp,63,159,61.71
2160,33.3783783784,Male,img_2160.bmp,131,167,93.09
2161,26.9594594595,Male,img_2161.bmp,135,171,78.83
2162,57.3247070312,Female,img_2162.bmp,75,159,144.92
2163,30.7219238281,Female,img_2163.bmp,151,177,96.25
2164,50.1136110492,Female,img_2164.bmp,97,157,123.53
2165,32.8870572511,Female,img_2165.bmp,90,156,80.03
2166,53.559392006,Male,img_2166.bmp,88,157,132.02
2167,28.8904109589,Male,img_2167.bmp,91,159,73.04
2168,43.9016326531,Female,img_2168.bmp,154,177,137.54
2169,34.576122449,Female,img_2169.bmp,144,174,104.68
2170,28.9719313878,Female,img_2170.bmp,71,158,72.33
2171,24.273780352,Female,img_2171.bmp,146,177,76.05
2172,43.3950617284,Male,img_2172.bmp,79,158,108.33
2173,29.8341049383,Male,img_2173.bmp,72,156,72.6
2174,34.5389266818,Female,img_2174.bmp,84,157,85.14
2175,29.5794910557,Female,img_2175.bmp,75,157,72.91
2176,43.2615384615,Female,img_2176.bmp,120,165,117.78
2177,39.1017751479,Female,img_2177.bmp,114,156,95.16
2178,29.425312438,Male,img_2178.bmp,72,157,72.53
2179,27.7518349534,Male,img_2179.bmp,147,179,88.92
2180,34.864114263,Male,img_2180.bmp,56,158,87.03
2181,26.4967268399,Male,img_2181.bmp,68,156,64.48
2182,35.9403550296,Female,img_2182.bmp,51,159,90.86
2183,24.459408284,Female,img_2183.bmp,59,156,59.52
2184,33.8587755102,Male,img_2184.bmp,75,159,85.6
2185,25.2506122449,Male,img_2185.bmp,69,157,62.24
2186,42.3234693878,Male,img_2186.bmp,157,182,140.19
2187,31.5632653061,Male,img_2187.bmp,89,157,77.8
2188,31.2444444444,Female,img_2188.bmp,89,158,78
2189,20.1136111111,Female,img_2189.bmp,154,176,62.3
2190,45.4797959184,Female,img_2190.bmp,96,156,110.68
2191,32.7110204082,Female,img_2191.bmp,66,157,80.63
2192,40.8607419163,Male,img_2192.bmp,84,156,99.44
2193,25.5205316405,Male,img_2193.bmp,83,157,62.91
2194,46.0206308272,Male,img_2194.bmp,154,176,142.55
2195,26.0783574688,Male,img_2195.bmp,78,158,65.1
2196,33.6700824237,Male,img_2196.bmp,153,177,105.49
2197,24.273780352,Male,img_2197.bmp,123,161,62.92
2198,35.6186666667,Male,img_2198.bmp,75,159,90.05
2199,26.1203555556,Male,img_2199.bmp,69,159,66.03
2200,58.5833333333,Male,img_2200.bmp,35,158,146.25
2201,40.6177777778,Male,img_2201.bmp,35,157,100.12
2202,39.4623842593,Female,img_2202.bmp,145,179,126.44
2203,29.1560570988,Female,img_2203.bmp,140,175,89.29
2204,28.0711805556,Male,img_2204.bmp,105,159,70.97
2205,24.8165509259,Male,img_2205.bmp,121,162,65.13
2206,26.6228558699,Male,img_2206.bmp,78,157,65.62
2207,21.924704834,Male,img_2207.bmp,81,156,53.36
2208,44.3980112873,Female,img_2208.bmp,148,176,137.53
2209,36.8409029831,Female,img_2209.bmp,69,157,90.81
2210,36.5764828304,Male,img_2210.bmp,74,158,91.31
2211,23.7747138398,Male,img_2211.bmp,82,157,58.6
2212,25.8218549128,Male,img_2212.bmp,62,157,63.65
2213,25.1763085399,Male,img_2213.bmp,66,157,62.06
2214,37.1027777778,Female,img_2214.bmp,115,161,96.17
2215,29.8775,Female,img_2215.bmp,90,157,73.65
2216,44.3671111111,Male,img_2216.bmp,116,164,119.33
2217,36.8684444444,Male,img_2217.bmp,89,159,93.21
2218,40.0048225309,Male,img_2218.bmp,150,179,128.18
2219,24.5453317901,Male,img_2219.bmp,98,159,62.05
2220,39.4661773458,Male,img_2220.bmp,92,156,96.04
2221,27.8912914104,Male,img_2221.bmp,86,156,67.88
2222,32.5462962963,Male,img_2222.bmp,142,170,94.06
2223,23.0536265432,Male,img_2223.bmp,101,158,57.55
2224,29.9831382662,Male,img_2224.bmp,76,156,72.97
2225,25.1021622694,Male,img_2225.bmp,95,159,63.46
2226,39.4750976562,Female,img_2226.bmp,97,156,96.07
2227,31.7517089844,Female,img_2227.bmp,85,159,80.27
2228,37.8566597294,Male,img_2228.bmp,48,157,93.31
2229,46.0693131695,Female,img_2229.bmp,118,165,125.42
2230,35.8673469388,Male,img_2230.bmp,93,157,88.41
2231,28.693877551,Male,img_2231.bmp,163,182,95.05
2232,33.0754043268,Male,img_2232.bmp,137,170,95.59
2233,28.940978786,Male,img_2233.bmp,85,158,72.25
2234,30.1285714286,Male,img_2234.bmp,126,169,86.05
2235,27.9765306122,Male,img_2235.bmp,128,169,79.9
2236,29.8341049383,Male,img_2236.bmp,107,158,74.48
2237,25.6302083333,Male,img_2237.bmp,78,156,62.37
2238,52.4506427916,Female,img_2238.bmp,112,156,127.64
2239,43.5743801653,Female,img_2239.bmp,94,158,108.78
2240,47.1984863281,Female,img_2240.bmp,86,159,119.32
2241,29.1772460938,Female,img_2241.bmp,99,157,71.92
2242,45.6098615917,Female,img_2242.bmp,165,186,157.79
2243,38.616349481,Female,img_2243.bmp,117,164,103.86
2244,37.1189164371,Male,img_2244.bmp,102,156,90.33
2245,32.9228650138,Male,img_2245.bmp,125,166,90.72
2246,37.0298306907,Female,img_2246.bmp,83,158,92.44
2247,22.8602526203,Female,img_2247.bmp,168,189,81.66
2248,28.1889062152,Female,img_2248.bmp,73,159,71.26
2249,21.1416796614,Female,img_2249.bmp,95,157,52.11
2250,36.9439878893,Female,img_2250.bmp,123,163,98.16
2251,33.9033304498,Female,img_2251.bmp,114,156,82.51
2252,26.214159738,Male,img_2252.bmp,58,156,63.79
2253,22.3174603175,Male,img_2253.bmp,69,156,54.31
2254,42.3234693878,Male,img_2254.bmp,119,162,111.07
2255,27.9765306122,Male,img_2255.bmp,87,158,69.84
2256,37.4416896235,Female,img_2256.bmp,54,156,91.12
2257,26.6287878788,Female,img_2257.bmp,60,159,67.32
2258,27.8041992188,Female,img_2258.bmp,83,158,69.41
2259,24.3715820312,Female,img_2259.bmp,113,159,61.61
2260,37.9706790123,Male,img_2260.bmp,67,156,92.41
2261,22.8049307958,Male,img_2261.bmp,159,184,77.21
2262,39.8676748582,Male,img_2262.bmp,68,156,97.02
2263,32.1894559966,Male,img_2263.bmp,75,159,81.38
2264,43.0408163265,Male,img_2264.bmp,139,171,125.86
2265,31.5632653061,Male,img_2265.bmp,149,178,100.01
2266,33.2230623819,Male,img_2266.bmp,134,167,92.66
2267,26.2831337954,Male,img_2267.bmp,114,158,65.61
2268,26.5684051398,Female,img_2268.bmp,105,156,64.66
2269,22.6717057193,Female,img_2269.bmp,97,157,55.88
2270,41.606122449,Male,img_2270.bmp,148,179,133.31
2271,24.6293252595,Male,img_2271.bmp,67,159,62.27
2272,52.3474121094,Female,img_2272.bmp,114,159,132.34
2273,27.6325683594,Female,img_2273.bmp,115,161,71.63
2274,38.7367346939,Male,img_2274.bmp,142,170,111.95
2275,30.1285714286,Male,img_2275.bmp,74,156,73.32
2276,32.9188345473,Female,img_2276.bmp,38,159,83.22
2277,25.6035379813,Female,img_2277.bmp,55,157,63.11
2278,34.6188444444,Male,img_2278.bmp,110,156,84.25
2279,19.2465777778,Male,img_2279.bmp,76,158,48.05
2280,24.6293252595,Male,img_2280.bmp,107,156,59.94
2281,22.8049307958,Male,img_2281.bmp,136,170,65.91
2282,29.5794910557,Female,img_2282.bmp,58,157,72.91
2283,23.9115646259,Female,img_2283.bmp,56,157,58.94
2284,43.9287839714,Male,img_2284.bmp,109,158,109.66
2285,27.3334655822,Male,img_2285.bmp,96,159,69.1
2286,35.9936,Male,img_2286.bmp,153,178,114.04
2287,27.3701333333,Male,img_2287.bmp,85,157,67.46
2288,35.0795277345,Female,img_2288.bmp,167,186,121.36
2289,25.3700155937,Female,img_2289.bmp,145,179,81.29
2290,28.3190917969,Female,img_2290.bmp,87,159,71.59
2291,23.7139483893,Male,img_2291.bmp,116,164,63.78
2292,31.0651855469,Female,img_2292.bmp,111,156,75.6
2293,27.1176757812,Female,img_2293.bmp,121,164,72.94
2294,30.8459183673,Female,img_2294.bmp,136,173,92.32
2295,27.2591836735,Female,img_2295.bmp,153,177,85.4
2296,36.9559611188,Male,img_2296.bmp,95,158,92.26
2297,32.7722674073,Male,img_2297.bmp,127,166,90.31
2298,31.6142011834,Female,img_2298.bmp,88,158,78.92
2299,23.2946745562,Female,img_2299.bmp,123,165,63.42
2300,42.7944849116,Female,img_2300.bmp,155,185,146.46
2301,38.6169433594,Female,img_2301.bmp,73,158,96.4
2302,33.084251607,Female,img_2302.bmp,132,167,92.27
2303,21.7871900826,Female,img_2303.bmp,166,189,77.83
2304,41.0305190466,Male,img_2304.bmp,65,159,103.73
2305,30.0681666295,Male,img_2305.bmp,49,158,75.06
2306,29.1418918919,Male,img_2306.bmp,144,173,87.22
2307,22.4662162162,Male,img_2307.bmp,136,173,67.24
2308,30.6634527089,Male,img_2308.bmp,99,158,76.55
2309,20.9802571166,Male,img_2309.bmp,94,159,53.04
2310,32.8175154321,Male,img_2310.bmp,82,156,79.86
2311,28.7492283951,Male,img_2311.bmp,77,157,70.86
2312,32.7614784206,Female,img_2312.bmp,77,159,82.82
2313,27.9198806244,Female,img_2313.bmp,88,158,69.7
2314,33.4955632716,Male,img_2314.bmp,165,187,117.13
2315,31.4614197531,Male,img_2315.bmp,136,174,95.25
2316,27.669982699,Female,img_2316.bmp,59,157,68.2
2317,21.5886678201,Female,img_2317.bmp,58,158,53.89
2318,29.0495867769,Female,img_2318.bmp,139,174,87.95
2319,24.2079889807,Female,img_2319.bmp,105,157,59.67
2320,34.9420118343,Male,img_2320.bmp,117,162,91.7
2321,24.1266272189,Male,img_2321.bmp,114,159,60.99
2322,51.4892578125,Female,img_2322.bmp,72,158,128.54
2323,44.7956542969,Female,img_2323.bmp,161,185,153.31
2324,36.9559611188,Male,img_2324.bmp,77,159,93.43
2325,25.7994445547,Male,img_2325.bmp,88,157,63.59
2326,29.950295858,Female,img_2326.bmp,114,157,73.82
2327,23.6274556213,Female,img_2327.bmp,145,178,74.86
2328,28.9519526627,Female,img_2328.bmp,92,158,72.28
2329,25.3376951331,Female,img_2329.bmp,93,158,63.25
2330,25.9389010117,Male,img_2330.bmp,83,159,65.58
2331,23.7075976989,Male,img_2331.bmp,101,159,59.94
2332,24.3897959184,Female,img_2332.bmp,132,167,68.02
2333,21.5204081633,Female,img_2333.bmp,114,157,53.05
2334,38.0193877551,Male,img_2334.bmp,113,156,92.52
2335,30.1285714286,Male,img_2335.bmp,76,159,76.17
2336,46.5893491124,Female,img_2336.bmp,64,156,113.38
2337,30.7822485207,Female,img_2337.bmp,59,158,76.84
2338,39.0555555556,Female,img_2338.bmp,143,171,114.2
2339,23.6850585938,Female,img_2339.bmp,78,158,59.13
2340,38.7431111111,Male,img_2340.bmp,88,159,97.95
2341,29.9946666667,Male,img_2341.bmp,89,157,73.93
2342,28.12,Male,img_2342.bmp,149,178,89.1
2343,24.9955555556,Male,img_2343.bmp,83,159,63.19
2344,41.0305190466,Female,img_2344.bmp,106,159,103.73
2345,34.4531075963,Female,img_2345.bmp,88,157,84.92
2346,33.7153061224,Male,img_2346.bmp,97,158,84.17
2347,23.6724489796,Male,img_2347.bmp,71,156,57.61
2348,38.7327823691,Male,img_2348.bmp,76,156,94.26
2349,28.2426538108,Male,img_2349.bmp,83,159,71.4
2350,30.7927631579,Male,img_2350.bmp,52,159,77.85
2351,28.8453947368,Male,img_2351.bmp,54,158,72.01
2352,33.7926614325,Male,img_2352.bmp,61,156,82.24
2353,27.5973401698,Male,img_2353.bmp,59,158,68.89
2354,26.6027832031,Female,img_2354.bmp,51,156,64.74
2355,23.1701660156,Female,img_2355.bmp,34,158,57.84
2356,53.8951900861,Male,img_2356.bmp,86,157,132.85
2357,23.5650951557,Male,img_2357.bmp,110,159,59.57
2358,37.6532434041,Male,img_2358.bmp,100,157,92.81
2359,26.2178139258,Male,img_2359.bmp,85,157,64.62
2360,31.3210069058,Female,img_2360.bmp,91,156,76.22
2361,23.3341501448,Female,img_2361.bmp,52,157,57.52
2362,44.0021003991,Male,img_2362.bmp,39,157,108.46
2363,24.6588951901,Male,img_2363.bmp,77,159,62.34
2364,55.8711419753,Male,img_2364.bmp,65,158,139.48
2365,33.9023919753,Male,img_2365.bmp,74,156,82.5
2366,28.8904109589,Male,img_2366.bmp,119,161,74.89
2367,24.8009007318,Male,img_2367.bmp,141,173,74.23
2368,27.0435353725,Male,img_2368.bmp,103,158,67.51
2369,25.7243385251,Male,img_2369.bmp,91,158,64.22
2370,39.5285467128,Male,img_2370.bmp,137,174,119.68
2371,25.8455882353,Male,img_2371.bmp,125,166,71.22
2372,32.7789349112,Female,img_2372.bmp,81,158,81.83
2373,22.9618934911,Female,img_2373.bmp,51,158,57.32
2374,34.8155276817,Female,img_2374.bmp,69,157,85.82
2375,25.2374567474,Female,img_2375.bmp,84,159,63.8
2376,34.864114263,Male,img_2376.bmp,103,157,85.94
2377,29.9831382662,Male,img_2377.bmp,128,166,82.62
2378,24.7813581315,Male,img_2378.bmp,133,166,68.29
2379,21.4548897305,Female,img_2379.bmp,100,159,54.24
2380,34.3848427842,Female,img_2380.bmp,88,159,86.93
2381,26.4498790648,Female,img_2381.bmp,93,158,66.03
2382,45.8310810811,Male,img_2382.bmp,71,158,114.41
2383,35.4324324324,Male,img_2383.bmp,65,157,87.34
2384,31.1667387543,Female,img_2384.bmp,169,189,111.33
2385,26.6057525952,Female,img_2385.bmp,77,156,64.75
2386,39.321239607,Female,img_2386.bmp,80,158,98.16
2387,35.0702947846,Female,img_2387.bmp,142,171,102.55
2388,40.163459631,Male,img_2388.bmp,42,157,99
2389,34.3062884348,Male,img_2389.bmp,93,157,84.56
2390,46.1718896603,Male,img_2390.bmp,63,156,112.36
2391,32.979921186,Male,img_2391.bmp,60,158,82.33
2392,29.7042253521,Male,img_2392.bmp,135,174,89.93
2393,26.2178139258,Male,img_2393.bmp,162,182,86.84
2394,42.2832874197,Female,img_2394.bmp,94,158,105.56
2395,33.084251607,Female,img_2395.bmp,97,159,83.64
2396,32.573847182,Female,img_2396.bmp,79,157,80.29
2397,27.528742284,Male,img_2397.bmp,82,159,69.6
2398,38.0813807004,Female,img_2398.bmp,168,189,136.03
2399,27.4540186445,Female,img_2399.bmp,92,158,68.54
2400,30.8459183673,Male,img_2400.bmp,133,167,86.03
2401,27.1157142857,Male,img_2401.bmp,161,185,92.8
2402,29.9831382662,Male,img_2402.bmp,74,157,73.91
2403,23.7075976989,Male,img_2403.bmp,121,165,64.54
2404,34.8410644531,Male,img_2404.bmp,74,157,85.88
2405,30.8935546875,Male,img_2405.bmp,99,159,78.1
2406,59.1967030519,Female,img_2406.bmp,102,159,149.66
2407,51.2098462909,Female,img_2407.bmp,90,156,124.62
2408,48.9147949219,Female,img_2408.bmp,76,157,120.57
2409,30.8935546875,Female,img_2409.bmp,88,157,76.15
2410,39.0478079746,Male,img_2410.bmp,85,158,97.48
2411,25.5205316405,Male,img_2411.bmp,69,157,62.91
2412,30.1108591585,Female,img_2412.bmp,124,165,81.98
2413,22.1403376165,Female,img_2413.bmp,76,156,53.88
2414,34.2991180334,Male,img_2414.bmp,79,159,86.71
2415,25.0647401013,Male,img_2415.bmp,92,157,61.78
2416,34.2139577594,Female,img_2416.bmp,131,169,97.72
2417,25.8218549128,Female,img_2417.bmp,101,157,63.65
2418,29.7549565605,Male,img_2418.bmp,141,170,85.99
2419,24.273780352,Male,img_2419.bmp,88,156,59.07
2420,33.4695496925,Male,img_2420.bmp,102,156,81.45
2421,27.0545526681,Male,img_2421.bmp,127,166,74.55
2422,23.75,Male,img_2422.bmp,125,168,67.03
2423,21.0540540541,Male,img_2423.bmp,118,163,55.94
2424,25.6827916352,Female,img_2424.bmp,132,168,72.49
2425,22.1403376165,Female,img_2425.bmp,143,173,66.26
2426,38.3505256893,Male,img_2426.bmp,86,159,96.95
2427,25.7994445547,Male,img_2427.bmp,85,159,65.22
2428,55.5947872577,Female,img_2428.bmp,151,178,176.15
2429,43.8494096681,Female,img_2429.bmp,106,157,108.08
2430,51.4892578125,Female,img_2430.bmp,114,157,126.92
2431,32.6098632812,Female,img_2431.bmp,113,157,80.38
2432,38.7327823691,Female,img_2432.bmp,116,163,102.91
2433,29.6951331497,Female,img_2433.bmp,116,164,79.87
2434,42.0389660494,Male,img_2434.bmp,113,156,102.31
2435,24.4097222222,Male,img_2435.bmp,105,158,60.94
2436,57.6069444444,Male,img_2436.bmp,103,159,145.64
2437,35.15,Male,img_2437.bmp,112,157,86.64
2438,45.4797959184,Female,img_2438.bmp,134,169,129.89
2439,27.2591836735,Female,img_2439.bmp,139,175,83.48
2440,33.4955632716,Male,img_2440.bmp,86,156,81.51
2441,30.6477623457,Male,img_2441.bmp,141,170,88.57
2442,31.9233398438,Female,img_2442.bmp,80,159,80.71
2443,27.8041992188,Female,img_2443.bmp,78,159,70.29
2444,23.7316743827,Female,img_2444.bmp,53,159,60
2445,21.6975308642,Female,img_2445.bmp,50,159,54.85
2446,23.8672839506,Male,img_2446.bmp,117,164,64.19
2447,22.9180169753,Male,img_2447.bmp,124,163,60.89
2448,43.2315016862,Male,img_2448.bmp,74,158,107.92
2449,34.864114263,Male,img_2449.bmp,93,159,88.14
2450,48.8102833552,Male,img_2450.bmp,65,158,121.85
2451,26.1200975793,Male,img_2451.bmp,83,159,66.03
2452,37.7271352986,Female,img_2452.bmp,94,156,91.81
2453,32.7676996725,Female,img_2453.bmp,78,156,79.74
2454,31.1667387543,Female,img_2454.bmp,153,178,98.75
2455,26.6057525952,Female,img_2455.bmp,127,166,73.31
2456,43.8494096681,Female,img_2456.bmp,126,167,122.29
2457,31.3210069058,Female,img_2457.bmp,140,170,90.52
2458,43.9016326531,Female,img_2458.bmp,110,159,110.99
2459,37.5889795918,Female,img_2459.bmp,114,159,95.03
2460,39.1512586322,Male,img_2460.bmp,68,159,98.98
2461,25.8398306973,Male,img_2461.bmp,160,181,84.65
2462,26.7763157895,Male,img_2462.bmp,45,157,66
2463,22.5164473684,Male,img_2463.bmp,95,156,54.8
2464,30.5502929688,Female,img_2464.bmp,104,156,74.35
2465,24.8864746094,Female,img_2465.bmp,85,159,62.92
2466,29.8565197429,Female,img_2466.bmp,70,157,73.59
2467,24.5307621671,Female,img_2467.bmp,42,159,62.02
2468,46.0206308272,Male,img_2468.bmp,124,165,125.29
2469,24.4097222222,Female,img_2469.bmp,86,158,60.94
2470,44.4243421053,Male,img_2470.bmp,79,158,110.9
2471,35.9046052632,Male,img_2471.bmp,75,157,88.5
2472,37.9258494031,Female,img_2472.bmp,150,179,121.52
2473,25.6604683196,Female,img_2473.bmp,105,159,64.87
2474,29.425312438,Male,img_2474.bmp,49,156,71.61
2475,24.4048799841,Male,img_2475.bmp,39,157,60.16
2476,39.4540816327,Male,img_2476.bmp,96,156,96.02
2477,28.693877551,Male,img_2477.bmp,75,157,70.73
2478,36.2731360947,Female,img_2478.bmp,98,156,88.27
2479,29.7839053254,Female,img_2479.bmp,163,180,96.5
2480,53.8010204082,Male,img_2480.bmp,119,162,141.2
2481,34.4326530612,Male,img_2481.bmp,63,158,85.96
2482,42.5692041522,Male,img_2482.bmp,93,158,106.27
2483,31.1667387543,Male,img_2483.bmp,100,156,75.85
2484,28.5021162843,Female,img_2484.bmp,126,169,81.4
2485,24.586990421,Female,img_2485.bmp,72,156,59.83
2486,28.5021162843,Female,img_2486.bmp,134,167,79.49
2487,24.586990421,Female,img_2487.bmp,93,157,60.6
2488,41.032244898,Male,img_2488.bmp,138,175,125.66
2489,25.2506122449,Male,img_2489.bmp,112,158,63.04
2490,25.0877700617,Female,img_2490.bmp,96,156,61.05
2491,18.3072916667,Female,img_2491.bmp,82,156,44.55
2492,45.9034859521,Female,img_2492.bmp,53,158,114.59
2493,33.2845993757,Female,img_2493.bmp,71,159,84.15
2494,37.6528040328,Male,img_2494.bmp,139,170,108.82
2495,27.3167401806,Male,img_2495.bmp,149,177,85.58
2496,39.3197190427,Female,img_2496.bmp,98,157,96.92
2497,37.8566597294,Female,img_2497.bmp,103,157,93.31
2498,37.1027777778,Female,img_2498.bmp,166,187,129.74
2499,28.3152777778,Female,img_2499.bmp,166,186,97.96
2500,34.4531075963,Male,img_2500.bmp,89,159,87.1
2501,26.6228558699,Male,img_2501.bmp,152,179,85.3
2502,41.0488754325,Female,img_2502.bmp,88,159,103.78
2503,33.14316609,Female,img_2503.bmp,85,159,83.79
2504,46.3179522498,Female,img_2504.bmp,125,168,130.73
2505,33.084251607,Female,img_2505.bmp,153,178,104.82
2506,46.9815103587,Female,img_2506.bmp,139,170,135.78
2507,37.5852082869,Female,img_2507.bmp,153,178,119.08
2508,38.312283737,Female,img_2508.bmp,55,159,96.86
2509,23.8691608997,Female,img_2509.bmp,50,157,58.84
2510,48.093204775,Female,img_2510.bmp,96,156,117.04
2511,30.9862258953,Female,img_2511.bmp,118,160,79.32
2512,35.0795277345,Male,img_2512.bmp,86,159,88.68
2513,30.6945867677,Male,img_2513.bmp,134,169,87.67
2514,35.4379332073,Male,img_2514.bmp,82,157,87.35
2515,31.3258101852,Female,img_2515.bmp,69,156,76.23
2516,36.6145833333,Female,img_2516.bmp,131,167,102.11
2517,31.8682484568,Female,img_2517.bmp,112,158,79.56
2518,22.2379149031,Female,img_2518.bmp,93,156,54.12
2519,20.6718645578,Female,img_2519.bmp,124,161,53.58
2520,29.9831382662,Male,img_2520.bmp,137,170,86.65
2521,19.5239039873,Male,img_2521.bmp,119,162,51.24
2522,30.6804205515,Male,img_2522.bmp,91,157,75.62
2523,27.8912914104,Male,img_2523.bmp,107,158,69.63
2524,32.2666015625,Female,img_2524.bmp,148,178,102.23
2525,26.2595214844,Female,img_2525.bmp,130,167,73.24
2526,33.062348831,Female,img_2526.bmp,82,158,82.54
2527,19.8374092986,Female,img_2527.bmp,154,178,62.85
2528,42.0968047337,Female,img_2528.bmp,168,186,145.64
2529,29.285855981,Male,img_2529.bmp,58,157,72.19
2530,61.6496786042,Female,img_2530.bmp,86,156,150.03
2531,49.2229109275,Female,img_2531.bmp,147,178,155.96
2532,27.9669731657,Male,img_2532.bmp,141,175,85.65
2533,21.7667479827,Male,img_2533.bmp,110,157,53.65
2534,29.0495867769,Female,img_2534.bmp,131,168,81.99
2535,24.2079889807,Female,img_2535.bmp,139,173,72.45
2536,32.7722674073,Male,img_2536.bmp,142,171,95.83
2537,25.1021622694,Male,img_2537.bmp,69,157,61.87
2538,41.3191836735,Female,img_2538.bmp,158,181,135.37
2539,34.7195918367,Female,img_2539.bmp,149,177,108.77
2540,26.6224852071,Female,img_2540.bmp,145,177,83.41
2541,19.1349112426,Female,img_2541.bmp,122,161,49.6
2542,26.5784499055,Male,img_2542.bmp,129,168,75.02
2543,21.8533921445,Male,img_2543.bmp,154,178,69.24
2544,35.9365354938,Male,img_2544.bmp,89,156,87.46
2545,25.7658179012,Male,img_2545.bmp,95,158,64.32
2546,37.8759183673,Male,img_2546.bmp,119,163,100.63
2547,31.5632653061,Male,img_2547.bmp,105,158,78.79
2548,21.5029086132,Male,img_2548.bmp,130,169,61.41
2549,41.1396548304,Male,img_2549.bmp,46,157,101.41
2550,34.930541103,Female,img_2550.bmp,113,159,88.31
2551,27.4323621228,Female,img_2551.bmp,94,158,68.48
2552,66.203433923,Female,img_2552.bmp,133,168,186.85
2553,54.8647242456,Female,img_2553.bmp,158,184,185.75
2554,45.2936414235,Male,img_2554.bmp,133,166,124.81
2555,33.4366672289,Male,img_2555.bmp,154,179,107.13
2556,36.9559611188,Male,img_2556.bmp,131,166,101.84
2557,24.4048799841,Male,img_2557.bmp,142,175,74.74
2558,32.9979591837,Male,img_2558.bmp,150,178,104.55
2559,25.8218549128,Female,img_2559.bmp,80,156,62.84
2560,28.1260813149,Male,img_2560.bmp,44,158,70.21
2561,25.3894896194,Male,img_2561.bmp,70,156,61.79
